State,Hour,Month,Predicted_Severity,Accident_Count,Correct_Preds,Prediction_Accuracy
NM,6,1,3.0,5,2,0.4
NM,6,1,4.0,2,0,0.0
NM,6,2,1.0,4,0,0.0
NM,6,2,2.0,11,4,0.36363636363636365
NM,6,2,3.0,4,2,0.5
NM,6,3,1.0,3,3,1.0
NM,6,3,2.0,17,6,0.35294117647058826
NM,6,3,3.0,3,0,0.0
NM,6,3,4.0,2,0,0.0
NM,6,4,1.0,4,2,0.5
NM,6,4,2.0,21,7,0.3333333333333333
NM,6,4,3.0,1,0,0.0
NM,6,5,1.0,2,0,0.0
NM,6,5,2.0,18,4,0.2222222222222222
NM,6,5,3.0,3,2,0.6666666666666666
NM,6,5,4.0,1,0,0.0
NM,6,6,1.0,2,0,0.0
NM,6,6,2.0,19,6,0.3157894736842105
NM,6,6,3.0,6,0,0.0
NM,6,6,4.0,1,0,0.0
NM,6,7,1.0,3,1,0.3333333333333333
NM,6,7,2.0,10,3,0.3
NM,6,7,3.0,2,0,0.0
NM,6,7,4.0,1,0,0.0
NM,6,8,1.0,2,1,0.5
NM,6,8,2.0,11,4,0.36363636363636365
NM,6,8,3.0,3,1,0.3333333333333333
NM,6,9,1.0,5,0,0.0
NM,6,9,2.0,15,1,0.06666666666666667
NM,6,9,3.0,1,0,0.0
NM,6,9,4.0,2,0,0.0
NM,6,10,1.0,1,0,0.0
NM,6,10,2.0,18,7,0.3888888888888889
NM,6,10,3.0,2,0,0.0
NM,6,11,2.0,13,5,0.38461538461538464
NM,6,11,3.0,4,1,0.25
NM,6,11,4.0,2,0,0.0
NM,6,12,2.0,21,4,0.19047619047619047
NM,6,12,3.0,5,0,0.0
NM,6,12,4.0,1,1,1.0
NM,7,1,1.0,4,0,0.0
NM,7,1,2.0,21,5,0.23809523809523808
NM,7,1,3.0,3,0,0.0
NM,7,1,4.0,1,0,0.0
NM,7,2,1.0,3,0,0.0
NM,7,2,2.0,25,8,0.32
NM,7,2,3.0,3,1,0.3333333333333333
NM,7,2,4.0,2,0,0.0
NM,7,3,1.0,3,0,0.0
NM,7,3,2.0,16,5,0.3125
NM,7,3,3.0,1,0,0.0
NM,7,3,4.0,1,0,0.0
NM,7,4,1.0,1,0,0.0
NM,7,4,2.0,18,8,0.4444444444444444
NM,7,4,3.0,1,0,0.0
NM,7,4,4.0,1,1,1.0
NM,7,5,1.0,3,0,0.0
NM,7,5,2.0,21,9,0.42857142857142855
NM,7,5,4.0,2,2,1.0
NM,7,6,1.0,4,1,0.25
NM,7,6,2.0,24,9,0.375
NM,7,6,3.0,3,0,0.0
NM,7,7,1.0,3,0,0.0
NM,7,7,2.0,22,5,0.22727272727272727
NM,7,7,4.0,1,0,0.0
NM,7,8,1.0,2,0,0.0
NM,7,8,2.0,21,6,0.2857142857142857
NM,7,8,3.0,2,0,0.0
NM,7,9,1.0,3,0,0.0
NM,7,9,2.0,25,11,0.44
NM,7,9,3.0,1,1,1.0
NM,7,10,1.0,1,0,0.0
NM,7,10,2.0,18,4,0.2222222222222222
NM,7,10,3.0,3,2,0.6666666666666666
NM,7,11,1.0,3,1,0.3333333333333333
NM,7,11,2.0,21,7,0.3333333333333333
NM,7,11,3.0,4,2,0.5
NM,7,11,4.0,2,2,1.0
NM,7,12,1.0,4,0,0.0
NM,7,12,2.0,18,8,0.4444444444444444
NM,7,12,3.0,4,0,0.0
NM,8,1,1.0,4,1,0.25
NM,8,1,2.0,17,2,0.11764705882352941
NM,8,1,3.0,2,0,0.0
NM,8,1,4.0,1,1,1.0
NM,8,2,2.0,20,7,0.35
NM,8,2,4.0,1,0,0.0
NM,8,3,1.0,2,2,1.0
NM,8,3,2.0,18,6,0.3333333333333333
NM,8,3,3.0,1,0,0.0
NM,8,3,4.0,2,1,0.5
NM,8,4,1.0,4,1,0.25
NM,8,4,2.0,24,7,0.2916666666666667
NM,8,4,3.0,1,0,0.0
NM,8,4,4.0,1,0,0.0
NM,8,5,1.0,2,1,0.5
NM,8,5,2.0,16,6,0.375
NM,8,5,3.0,1,0,0.0
NM,8,6,1.0,6,1,0.16666666666666666
NM,8,6,2.0,16,5,0.3125
NM,8,6,4.0,2,1,0.5
NM,8,7,1.0,2,0,0.0
NM,8,7,2.0,25,5,0.2
NM,8,7,3.0,4,2,0.5
NM,8,8,1.0,2,0,0.0
NM,8,8,2.0,27,10,0.37037037037037035
NM,8,8,3.0,2,1,0.5
NM,8,8,4.0,2,2,1.0
NM,8,9,1.0,3,2,0.6666666666666666
NM,8,9,2.0,22,7,0.3181818181818182
NM,8,9,3.0,1,1,1.0
NM,8,9,4.0,1,1,1.0
NM,8,10,2.0,16,5,0.3125
NM,8,10,3.0,1,0,0.0
NM,8,10,4.0,1,0,0.0
NM,8,11,1.0,2,0,0.0
NM,8,11,2.0,13,6,0.46153846153846156
NM,8,11,3.0,2,0,0.0
NM,8,12,1.0,2,2,1.0
NM,8,12,2.0,26,13,0.5
NM,8,12,3.0,4,1,0.25
NM,8,12,4.0,1,0,0.0
NM,9,1,1.0,2,0,0.0
NM,9,1,2.0,13,4,0.3076923076923077
NM,9,1,3.0,3,0,0.0
NM,9,1,4.0,1,0,0.0
NM,9,2,2.0,13,4,0.3076923076923077
NM,9,2,3.0,1,1,1.0
NM,9,3,1.0,2,0,0.0
NM,9,3,2.0,14,6,0.42857142857142855
NM,9,4,1.0,4,0,0.0
NM,9,4,2.0,27,10,0.37037037037037035
NM,9,4,3.0,2,0,0.0
NM,9,4,4.0,1,1,1.0
NM,9,5,1.0,4,1,0.25
NM,9,5,2.0,19,5,0.2631578947368421
NM,9,5,3.0,3,0,0.0
NM,9,5,4.0,1,1,1.0
NM,9,6,1.0,1,0,0.0
NM,9,6,2.0,12,5,0.4166666666666667
NM,9,6,3.0,4,1,0.25
NM,9,6,4.0,1,0,0.0
NM,9,7,1.0,3,0,0.0
NM,9,7,2.0,8,2,0.25
NM,9,7,3.0,1,0,0.0
NM,9,7,4.0,1,1,1.0
NM,9,8,1.0,2,2,1.0
NM,9,8,2.0,21,10,0.47619047619047616
NM,9,8,3.0,2,1,0.5
NM,9,9,1.0,4,1,0.25
NM,9,9,2.0,19,4,0.21052631578947367
NM,9,9,3.0,4,1,0.25
NM,9,9,4.0,1,0,0.0
NM,9,10,1.0,4,2,0.5
NM,9,10,2.0,19,7,0.3684210526315789
NM,9,10,3.0,3,1,0.3333333333333333
NM,9,10,4.0,2,0,0.0
NM,9,11,1.0,2,1,0.5
NM,9,11,2.0,25,5,0.2
NM,9,11,3.0,1,1,1.0
NM,9,11,4.0,1,0,0.0
NM,9,12,1.0,3,1,0.3333333333333333
NM,9,12,2.0,22,8,0.36363636363636365
NM,9,12,3.0,5,0,0.0
NM,10,1,1.0,4,0,0.0
NM,10,1,2.0,28,7,0.25
NM,10,1,3.0,2,1,0.5
NM,10,1,4.0,1,0,0.0
NM,10,2,1.0,4,1,0.25
NM,10,2,2.0,15,5,0.3333333333333333
NM,10,2,3.0,2,0,0.0
NM,10,3,1.0,2,1,0.5
NM,10,3,2.0,24,10,0.4166666666666667
NM,10,3,3.0,1,0,0.0
NM,10,3,4.0,4,1,0.25
NM,10,4,1.0,4,1,0.25
NM,10,4,2.0,17,7,0.4117647058823529
NM,10,5,1.0,2,1,0.5
NM,10,5,2.0,19,6,0.3157894736842105
NM,10,5,3.0,3,0,0.0
NM,10,6,1.0,3,0,0.0
NM,10,6,2.0,10,2,0.2
NM,10,6,3.0,1,0,0.0
NM,10,7,1.0,2,1,0.5
NM,10,7,2.0,24,5,0.20833333333333334
NM,10,7,3.0,3,0,0.0
NM,10,8,1.0,5,1,0.2
NM,10,8,2.0,13,5,0.38461538461538464
NM,10,9,1.0,5,2,0.4
NM,10,9,2.0,15,3,0.2
NM,10,9,3.0,7,1,0.14285714285714285
NM,10,10,1.0,2,0,0.0
NM,10,10,2.0,16,5,0.3125
NM,10,10,3.0,3,1,0.3333333333333333
NM,10,10,4.0,1,0,0.0
NM,10,11,1.0,4,2,0.5
NM,10,11,2.0,18,8,0.4444444444444444
NM,10,11,3.0,1,0,0.0
NM,10,12,1.0,1,0,0.0
NM,10,12,2.0,17,5,0.29411764705882354
NM,10,12,3.0,3,0,0.0
NM,10,12,4.0,1,0,0.0
NM,11,1,1.0,1,0,0.0
NM,11,1,2.0,24,7,0.2916666666666667
NM,11,1,3.0,3,1,0.3333333333333333
NM,11,1,4.0,1,0,0.0
NM,11,2,2.0,15,3,0.2
NM,11,2,3.0,1,0,0.0
NM,11,2,4.0,2,1,0.5
NM,11,3,1.0,3,0,0.0
NM,11,3,2.0,16,4,0.25
NM,11,3,3.0,1,0,0.0
NM,11,3,4.0,1,0,0.0
NM,11,4,1.0,4,2,0.5
NM,11,4,2.0,13,6,0.46153846153846156
NM,11,4,4.0,1,0,0.0
NM,11,5,1.0,4,0,0.0
NM,11,5,2.0,23,6,0.2608695652173913
NM,11,5,3.0,2,0,0.0
NM,11,5,4.0,1,0,0.0
NM,11,6,1.0,2,1,0.5
NM,11,6,2.0,10,3,0.3
NM,11,7,1.0,4,2,0.5
NM,11,7,2.0,13,2,0.15384615384615385
NM,11,7,3.0,3,0,0.0
NM,11,8,1.0,1,0,0.0
NM,11,8,2.0,13,5,0.38461538461538464
NM,11,9,1.0,4,0,0.0
NM,11,9,2.0,16,3,0.1875
NM,11,9,3.0,2,1,0.5
NM,11,10,1.0,4,1,0.25
NM,11,10,2.0,14,5,0.35714285714285715
NM,11,10,3.0,2,2,1.0
NM,11,11,1.0,4,1,0.25
NM,11,11,2.0,10,5,0.5
NM,11,11,3.0,1,1,1.0
NM,11,11,4.0,1,1,1.0
NM,11,12,1.0,7,0,0.0
NM,11,12,2.0,16,2,0.125
NM,11,12,3.0,2,0,0.0
NM,12,1,1.0,3,1,0.3333333333333333
NM,12,1,2.0,10,3,0.3
NM,12,1,3.0,1,0,0.0
NM,12,1,4.0,2,0,0.0
NM,12,2,1.0,3,0,0.0
NM,12,2,2.0,12,5,0.4166666666666667
NM,12,2,3.0,1,0,0.0
NM,12,2,4.0,1,0,0.0
NM,12,3,1.0,4,1,0.25
NM,12,3,2.0,18,5,0.2777777777777778
NM,12,3,3.0,3,0,0.0
NM,12,3,4.0,1,1,1.0
NM,12,4,1.0,6,1,0.16666666666666666
NM,12,4,2.0,17,4,0.23529411764705882
NM,12,4,3.0,1,0,0.0
NM,12,4,4.0,1,0,0.0
NM,12,5,1.0,1,1,1.0
NM,12,5,2.0,16,2,0.125
NM,12,5,3.0,1,0,0.0
NM,12,6,1.0,4,0,0.0
NM,12,6,2.0,18,5,0.2777777777777778
NM,12,6,3.0,1,0,0.0
NM,12,6,4.0,1,0,0.0
NM,12,7,1.0,3,0,0.0
NM,12,7,2.0,16,8,0.5
NM,12,7,4.0,1,0,0.0
NM,12,8,1.0,3,0,0.0
NM,12,8,2.0,22,5,0.22727272727272727
NM,12,8,3.0,3,2,0.6666666666666666
NM,12,8,4.0,1,1,1.0
NM,12,9,1.0,3,1,0.3333333333333333
NM,12,9,2.0,16,6,0.375
NM,12,9,3.0,1,1,1.0
NM,12,9,4.0,1,0,0.0
NM,12,10,1.0,6,2,0.3333333333333333
NM,12,10,2.0,14,3,0.21428571428571427
NM,12,10,4.0,3,0,0.0
NM,12,11,1.0,3,1,0.3333333333333333
NM,12,11,2.0,17,8,0.47058823529411764
NM,12,11,3.0,3,1,0.3333333333333333
NM,12,11,4.0,1,0,0.0
NM,12,12,1.0,8,3,0.375
NM,12,12,2.0,17,5,0.29411764705882354
NM,12,12,3.0,4,1,0.25
NM,13,1,1.0,3,0,0.0
NM,13,1,2.0,24,7,0.2916666666666667
NM,13,1,3.0,1,0,0.0
NM,13,1,4.0,1,0,0.0
NM,13,2,2.0,10,5,0.5
NM,13,2,3.0,1,0,0.0
NM,13,3,1.0,6,1,0.16666666666666666
NM,13,3,2.0,14,5,0.35714285714285715
NM,13,3,3.0,1,0,0.0
NM,13,3,4.0,1,1,1.0
NM,13,4,1.0,4,2,0.5
NM,13,4,2.0,17,6,0.35294117647058826
NM,13,5,1.0,2,0,0.0
NM,13,5,2.0,14,5,0.35714285714285715
NM,13,6,1.0,5,1,0.2
NM,13,6,2.0,12,3,0.25
NM,13,6,3.0,2,1,0.5
NM,13,6,4.0,1,0,0.0
NM,13,7,1.0,3,1,0.3333333333333333
NM,13,7,2.0,11,1,0.09090909090909091
NM,13,7,3.0,1,0,0.0
NM,13,8,2.0,17,8,0.47058823529411764
NM,13,8,3.0,2,1,0.5
NM,13,9,1.0,3,1,0.3333333333333333
NM,13,9,2.0,18,5,0.2777777777777778
NM,13,9,3.0,2,1,0.5
NM,13,9,4.0,2,0,0.0
NM,13,10,1.0,5,0,0.0
NM,13,10,2.0,16,4,0.25
NM,13,10,3.0,2,0,0.0
NM,13,10,4.0,2,2,1.0
NM,13,11,1.0,2,1,0.5
NM,13,11,2.0,9,1,0.1111111111111111
NM,13,11,3.0,2,1,0.5
NM,13,12,2.0,14,5,0.35714285714285715
NM,13,12,3.0,4,0,0.0
NM,13,12,4.0,1,0,0.0
NM,14,1,1.0,2,1,0.5
NM,14,1,2.0,17,10,0.5882352941176471
NM,14,1,3.0,4,2,0.5
NM,14,2,1.0,6,2,0.3333333333333333
NM,14,2,2.0,14,4,0.2857142857142857
NM,14,2,3.0,3,0,0.0
NM,14,3,1.0,2,0,0.0
NM,14,3,2.0,21,8,0.38095238095238093
NM,14,3,4.0,1,0,0.0
NM,14,4,1.0,1,0,0.0
NM,14,4,2.0,16,6,0.375
NM,14,4,3.0,2,0,0.0
NM,14,5,1.0,4,1,0.25
NM,14,5,2.0,20,6,0.3
NM,14,5,4.0,1,0,0.0
NM,14,6,1.0,2,1,0.5
NM,14,6,2.0,29,10,0.3448275862068966
NM,14,6,3.0,2,1,0.5
NM,14,6,4.0,1,0,0.0
NM,14,7,1.0,3,0,0.0
NM,14,7,2.0,18,10,0.5555555555555556
NM,14,7,3.0,3,2,0.6666666666666666
NM,14,8,1.0,2,0,0.0
NM,14,8,2.0,17,10,0.5882352941176471
NM,14,8,3.0,1,0,0.0
NM,14,8,4.0,2,0,0.0
NM,14,9,1.0,2,1,0.5
NM,14,9,2.0,27,14,0.5185185185185185
NM,14,9,3.0,1,0,0.0
NM,14,10,1.0,1,0,0.0
NM,14,10,2.0,18,3,0.16666666666666666
NM,14,10,3.0,5,2,0.4
NM,14,10,4.0,1,0,0.0
NM,14,11,1.0,1,0,0.0
NM,14,11,2.0,9,1,0.1111111111111111
NM,14,11,3.0,3,1,0.3333333333333333
NM,14,11,4.0,2,0,0.0
NM,14,12,1.0,3,2,0.6666666666666666
NM,14,12,2.0,13,3,0.23076923076923078
NM,14,12,3.0,2,0,0.0
NM,14,12,4.0,1,0,0.0
NM,15,1,1.0,1,0,0.0
NM,15,1,2.0,13,6,0.46153846153846156
NM,15,1,3.0,4,0,0.0
NM,15,1,4.0,1,1,1.0
NM,15,2,1.0,5,1,0.2
NM,15,2,2.0,20,11,0.55
NM,15,2,3.0,5,2,0.4
NM,15,2,4.0,1,0,0.0
NM,15,3,1.0,5,2,0.4
NM,15,3,2.0,20,7,0.35
NM,15,3,3.0,1,0,0.0
NM,15,3,4.0,2,1,0.5
NM,15,4,1.0,3,0,0.0
NM,15,4,2.0,18,3,0.16666666666666666
NM,15,4,3.0,2,0,0.0
NM,15,5,1.0,2,1,0.5
NM,15,5,2.0,11,6,0.5454545454545454
NM,15,5,3.0,2,0,0.0
NM,15,5,4.0,1,0,0.0
NM,15,6,1.0,4,0,0.0
NM,15,6,2.0,13,5,0.38461538461538464
NM,15,6,3.0,4,0,0.0
NM,15,6,4.0,1,0,0.0
NM,15,7,1.0,3,0,0.0
NM,15,7,2.0,16,7,0.4375
NM,15,7,3.0,2,0,0.0
NM,15,7,4.0,1,0,0.0
NM,15,8,1.0,3,0,0.0
NM,15,8,2.0,21,9,0.42857142857142855
NM,15,8,3.0,3,0,0.0
NM,15,8,4.0,2,1,0.5
NM,15,9,1.0,2,1,0.5
NM,15,9,2.0,22,5,0.22727272727272727
NM,15,9,3.0,1,1,1.0
NM,15,9,4.0,1,1,1.0
NM,15,10,1.0,3,0,0.0
NM,15,10,2.0,26,8,0.3076923076923077
NM,15,10,3.0,2,0,0.0
NM,15,10,4.0,4,0,0.0
NM,15,11,1.0,2,0,0.0
NM,15,11,2.0,10,5,0.5
NM,15,11,3.0,1,0,0.0
NM,15,11,4.0,2,0,0.0
NM,15,12,1.0,6,4,0.6666666666666666
NM,15,12,2.0,19,7,0.3684210526315789
NM,15,12,3.0,6,2,0.3333333333333333
NM,15,12,4.0,1,0,0.0
NM,16,1,1.0,2,0,0.0
NM,16,1,2.0,27,3,0.1111111111111111
NM,16,1,3.0,3,1,0.3333333333333333
NM,16,2,1.0,3,1,0.3333333333333333
NM,16,2,2.0,23,8,0.34782608695652173
NM,16,2,4.0,2,1,0.5
NM,16,3,1.0,2,0,0.0
NM,16,3,2.0,18,5,0.2777777777777778
NM,16,3,3.0,1,1,1.0
NM,16,3,4.0,3,0,0.0
NM,16,4,1.0,2,0,0.0
NM,16,4,2.0,20,4,0.2
NM,16,4,3.0,2,1,0.5
NM,16,5,1.0,1,0,0.0
NM,16,5,2.0,15,4,0.26666666666666666
NM,16,5,3.0,1,1,1.0
NM,16,6,1.0,3,1,0.3333333333333333
NM,16,6,2.0,22,7,0.3181818181818182
NM,16,6,3.0,2,0,0.0
NM,16,6,4.0,1,0,0.0
NM,16,7,1.0,3,2,0.6666666666666666
NM,16,7,2.0,21,5,0.23809523809523808
NM,16,7,3.0,2,0,0.0
NM,16,8,1.0,3,1,0.3333333333333333
NM,16,8,2.0,17,3,0.17647058823529413
NM,16,8,3.0,2,0,0.0
NM,16,8,4.0,2,1,0.5
NM,16,9,1.0,4,1,0.25
NM,16,9,2.0,27,11,0.4074074074074074
NM,16,9,3.0,5,1,0.2
NM,16,9,4.0,2,1,0.5
NM,16,10,1.0,2,0,0.0
NM,16,10,2.0,17,4,0.23529411764705882
NM,16,10,3.0,1,0,0.0
NM,16,10,4.0,2,0,0.0
NM,16,11,1.0,1,0,0.0
NM,16,11,2.0,20,7,0.35
NM,16,11,3.0,4,1,0.25
NM,16,11,4.0,1,0,0.0
NM,16,12,1.0,1,0,0.0
NM,16,12,2.0,10,2,0.2
NM,16,12,3.0,1,0,0.0
NM,16,12,4.0,1,0,0.0
NM,17,1,1.0,4,1,0.25
NM,17,1,2.0,19,3,0.15789473684210525
NM,17,1,4.0,2,1,0.5
NM,17,2,1.0,3,0,0.0
NM,17,2,2.0,28,11,0.39285714285714285
NM,17,2,3.0,2,1,0.5
NM,17,2,4.0,1,0,0.0
NM,17,3,1.0,3,1,0.3333333333333333
NM,17,3,2.0,24,5,0.20833333333333334
NM,17,3,3.0,1,0,0.0
NM,17,4,1.0,6,2,0.3333333333333333
NM,17,4,2.0,22,6,0.2727272727272727
NM,17,4,3.0,2,2,1.0
NM,17,4,4.0,2,1,0.5
NM,17,5,1.0,5,1,0.2
NM,17,5,2.0,23,9,0.391304347826087
NM,17,5,3.0,2,0,0.0
NM,17,6,1.0,2,0,0.0
NM,17,6,2.0,20,5,0.25
NM,17,6,3.0,1,0,0.0
NM,17,7,1.0,1,0,0.0
NM,17,7,2.0,16,7,0.4375
NM,17,7,3.0,1,1,1.0
NM,17,7,4.0,1,0,0.0
NM,17,8,1.0,6,3,0.5
NM,17,8,2.0,15,7,0.4666666666666667
NM,17,8,3.0,2,1,0.5
NM,17,8,4.0,2,0,0.0
NM,17,9,1.0,1,0,0.0
NM,17,9,2.0,17,4,0.23529411764705882
NM,17,9,3.0,2,0,0.0
NM,17,9,4.0,1,0,0.0
NM,17,10,1.0,3,1,0.3333333333333333
NM,17,10,2.0,16,5,0.3125
NM,17,10,3.0,2,1,0.5
NM,17,10,4.0,2,1,0.5
NM,17,11,1.0,6,3,0.5
NM,17,11,2.0,19,9,0.47368421052631576
NM,17,11,3.0,2,0,0.0
NM,17,11,4.0,1,1,1.0
NM,17,12,1.0,4,0,0.0
NM,17,12,2.0,15,3,0.2
NM,17,12,3.0,3,0,0.0
NM,17,12,4.0,1,0,0.0
NM,18,1,1.0,1,0,0.0
NM,18,1,2.0,20,6,0.3
NM,18,1,3.0,2,2,1.0
NM,18,2,1.0,3,1,0.3333333333333333
NM,18,2,2.0,13,5,0.38461538461538464
NM,18,3,1.0,1,1,1.0
NM,18,3,2.0,14,1,0.07142857142857142
NM,18,3,3.0,4,1,0.25
NM,18,3,4.0,2,0,0.0
NM,18,4,1.0,1,1,1.0
NM,18,4,2.0,22,4,0.18181818181818182
NM,18,4,4.0,1,1,1.0
NM,18,5,1.0,2,1,0.5
NM,18,5,2.0,15,3,0.2
NM,18,5,3.0,1,1,1.0
NM,18,5,4.0,1,0,0.0
NM,18,6,1.0,7,1,0.14285714285714285
NM,18,6,2.0,13,4,0.3076923076923077
NM,18,6,3.0,1,1,1.0
NM,18,6,4.0,1,0,0.0
NM,18,7,1.0,1,0,0.0
NM,18,7,2.0,20,6,0.3
NM,18,7,3.0,3,1,0.3333333333333333
NM,18,8,1.0,3,1,0.3333333333333333
NM,18,8,2.0,11,4,0.36363636363636365
NM,18,8,3.0,1,0,0.0
NM,18,8,4.0,1,0,0.0
NM,18,9,1.0,6,2,0.3333333333333333
NM,18,9,2.0,18,5,0.2777777777777778
NM,18,9,3.0,5,0,0.0
NM,18,10,1.0,1,0,0.0
NM,18,10,2.0,24,5,0.20833333333333334
NM,18,10,4.0,2,0,0.0
NM,18,11,1.0,5,2,0.4
NM,18,11,2.0,22,9,0.4090909090909091
NM,18,11,3.0,5,1,0.2
NM,18,12,1.0,2,0,0.0
NM,18,12,2.0,12,6,0.5
NM,18,12,3.0,7,2,0.2857142857142857
NM,19,1,1.0,2,0,0.0
NM,19,1,2.0,12,5,0.4166666666666667
NM,19,1,3.0,1,0,0.0
NM,19,1,4.0,3,1,0.3333333333333333
NM,19,2,1.0,2,2,1.0
NM,19,2,2.0,11,3,0.2727272727272727
NM,19,2,3.0,1,0,0.0
NM,19,2,4.0,1,0,0.0
NM,19,3,1.0,2,0,0.0
NM,19,3,2.0,15,9,0.6
NM,19,3,3.0,3,2,0.6666666666666666
NM,19,4,1.0,3,1,0.3333333333333333
NM,19,4,2.0,16,6,0.375
NM,19,5,1.0,6,3,0.5
NM,19,5,2.0,14,5,0.35714285714285715
NM,19,6,1.0,1,0,0.0
NM,19,6,2.0,20,6,0.3
NM,19,6,3.0,2,1,0.5
NM,19,7,1.0,6,0,0.0
NM,19,7,2.0,17,8,0.47058823529411764
NM,19,7,3.0,5,1,0.2
NM,19,7,4.0,3,1,0.3333333333333333
NM,19,8,1.0,2,1,0.5
NM,19,8,2.0,20,7,0.35
NM,19,8,3.0,3,1,0.3333333333333333
NM,19,9,1.0,3,1,0.3333333333333333
NM,19,9,2.0,13,5,0.38461538461538464
NM,19,9,3.0,3,1,0.3333333333333333
NM,19,9,4.0,1,0,0.0
NM,19,10,1.0,2,1,0.5
NM,19,10,2.0,18,6,0.3333333333333333
NM,19,10,3.0,4,3,0.75
NM,19,11,1.0,3,2,0.6666666666666666
NM,19,11,2.0,14,7,0.5
NM,19,11,3.0,4,1,0.25
NM,19,11,4.0,1,1,1.0
NM,19,12,1.0,3,0,0.0
NM,19,12,2.0,13,5,0.38461538461538464
NM,19,12,3.0,4,1,0.25
NM,19,12,4.0,1,1,1.0
NM,20,1,1.0,2,0,0.0
NM,20,1,2.0,20,6,0.3
NM,20,1,3.0,2,0,0.0
NM,20,1,4.0,4,1,0.25
NM,20,2,1.0,5,1,0.2
NM,20,2,2.0,13,3,0.23076923076923078
NM,20,2,3.0,1,0,0.0
NM,20,3,1.0,5,1,0.2
NM,20,3,2.0,11,3,0.2727272727272727
NM,20,3,3.0,2,0,0.0
NM,20,4,1.0,4,0,0.0
NM,20,4,2.0,8,5,0.625
NM,20,5,1.0,2,0,0.0
NM,20,5,2.0,13,4,0.3076923076923077
NM,20,5,3.0,2,1,0.5
NM,20,5,4.0,3,0,0.0
NM,20,6,1.0,7,1,0.14285714285714285
NM,20,6,2.0,17,5,0.29411764705882354
NM,20,6,3.0,2,1,0.5
NM,20,7,1.0,3,0,0.0
NM,20,7,2.0,14,7,0.5
NM,20,7,3.0,3,0,0.0
NM,20,8,1.0,6,1,0.16666666666666666
NM,20,8,2.0,14,3,0.21428571428571427
NM,20,8,3.0,1,0,0.0
NM,20,9,1.0,3,1,0.3333333333333333
NM,20,9,2.0,12,7,0.5833333333333334
NM,20,9,3.0,3,3,1.0
NM,20,9,4.0,1,1,1.0
NM,20,10,1.0,5,2,0.4
NM,20,10,2.0,13,2,0.15384615384615385
NM,20,10,3.0,2,1,0.5
NM,20,11,1.0,5,0,0.0
NM,20,11,2.0,18,5,0.2777777777777778
NM,20,11,3.0,2,0,0.0
NM,20,12,1.0,4,1,0.25
NM,20,12,2.0,11,2,0.18181818181818182
NM,20,12,3.0,2,0,0.0
NM,20,12,4.0,2,0,0.0
NM,21,1,1.0,5,2,0.4
NM,21,1,2.0,17,3,0.17647058823529413
NM,21,2,1.0,3,1,0.3333333333333333
NM,21,2,2.0,17,5,0.29411764705882354
NM,21,2,3.0,1,0,0.0
NM,21,3,1.0,6,0,0.0
NM,21,3,2.0,14,3,0.21428571428571427
NM,21,3,3.0,1,0,0.0
NM,21,4,1.0,7,2,0.2857142857142857
NM,21,4,2.0,21,8,0.38095238095238093
NM,21,4,3.0,1,0,0.0
NM,21,5,1.0,6,1,0.16666666666666666
NM,21,5,2.0,18,5,0.2777777777777778
NM,21,5,3.0,1,0,0.0
NM,21,5,4.0,1,0,0.0
NM,21,6,1.0,5,1,0.2
NM,21,6,2.0,15,7,0.4666666666666667
NM,21,6,3.0,1,1,1.0
NM,21,6,4.0,1,1,1.0
NM,21,7,1.0,5,2,0.4
NM,21,7,2.0,21,8,0.38095238095238093
NM,21,7,3.0,3,1,0.3333333333333333
NM,21,7,4.0,1,0,0.0
NM,21,8,1.0,4,1,0.25
NM,21,8,2.0,17,3,0.17647058823529413
NM,21,8,4.0,2,1,0.5
NM,21,9,1.0,8,3,0.375
NM,21,9,2.0,15,3,0.2
NM,21,9,3.0,1,1,1.0
NM,21,9,4.0,1,0,0.0
NM,21,10,1.0,3,2,0.6666666666666666
NM,21,10,2.0,7,2,0.2857142857142857
NM,21,10,3.0,4,1,0.25
NM,21,10,4.0,1,1,1.0
NM,21,11,1.0,5,1,0.2
NM,21,11,2.0,8,3,0.375
NM,21,11,3.0,2,1,0.5
NM,21,11,4.0,2,0,0.0
NM,21,12,1.0,2,1,0.5
NM,21,12,2.0,10,4,0.4
NM,21,12,3.0,3,2,0.6666666666666666
NM,22,1,1.0,1,0,0.0
NM,22,1,2.0,23,7,0.30434782608695654
NM,22,1,3.0,1,0,0.0
NM,22,2,1.0,9,3,0.3333333333333333
NM,22,2,2.0,4,0,0.0
NM,22,2,4.0,1,0,0.0
NM,22,3,1.0,4,0,0.0
NM,22,3,2.0,15,6,0.4
NM,22,3,3.0,2,1,0.5
NM,22,4,1.0,5,1,0.2
NM,22,4,2.0,15,2,0.13333333333333333
NM,22,4,3.0,2,2,1.0
NM,22,4,4.0,3,0,0.0
NM,22,5,1.0,6,1,0.16666666666666666
NM,22,5,2.0,13,2,0.15384615384615385
NM,22,5,3.0,1,0,0.0
NM,22,5,4.0,2,0,0.0
NM,22,6,1.0,2,2,1.0
NM,22,6,2.0,16,2,0.125
NM,22,6,3.0,1,0,0.0
NM,22,7,1.0,2,0,0.0
NM,22,7,2.0,14,4,0.2857142857142857
NM,22,7,3.0,1,0,0.0
NM,22,7,4.0,2,0,0.0
NM,22,8,1.0,7,3,0.42857142857142855
NM,22,8,2.0,12,3,0.25
